year,state,congressional_district,party,candidatevotes,totalvotes
1998,ILLINOIS,19,DEMOCRAT,122430,210044
1998,ILLINOIS,20,REPUBLICAN,121103,197578
1998,INDIANA,1,DEMOCRAT,92634,127754
1998,INDIANA,2,REPUBLICAN,99608,164296
1998,INDIANA,3,DEMOCRAT,84625,145666
1998,INDIANA,4,REPUBLICAN,93671,147957
1998,INDIANA,5,REPUBLICAN,101567,162388
1998,INDIANA,6,REPUBLICAN,135250,187827
1998,INDIANA,7,REPUBLICAN,109712,159314
1998,INDIANA,8,REPUBLICAN,92785,178057
1998,INDIANA,9,DEMOCRAT,92973,183176
1998,INDIANA,10,DEMOCRAT,69682,119436
1998,IOWA,1,REPUBLICAN,106419,188208
1998,IOWA,2,REPUBLICAN,104613,189574
1998,IOWA,3,DEMOCRAT,107947,189752
1998,IOWA,4,REPUBLICAN,129942,199396
1998,IOWA,5,REPUBLICAN,132730,133771
1998,KANSAS,1,REPUBLICAN,152775,189393
1998,KANSAS,2,REPUBLICAN,108527,178048
1998,KANSAS,3,DEMOCRAT,103376,197314
1998,KANSAS,4,REPUBLICAN,94785,162693
1998,KENTUCKY,1,REPUBLICAN,95308,172710
1998,KENTUCKY,2,REPUBLICAN,113285,177966
1998,KENTUCKY,3,REPUBLICAN,100690,195436
1998,KENTUCKY,4,DEMOCRAT,93485,175032
1998,KENTUCKY,5,REPUBLICAN,142215,181800
1998,KENTUCKY,6,REPUBLICAN,104046,195918
1998,LOUISIANA,1,REPUBLICAN,1,1
1998,LOUISIANA,2,DEMOCRAT,102247,118949
1998,LOUISIANA,3,REPUBLICAN,1,1
1998,LOUISIANA,4,REPUBLICAN,1,1
1998,LOUISIANA,5,REPUBLICAN,1,1
1998,LOUISIANA,6,REPUBLICAN,97044,191245
1998,LOUISIANA,7,DEMOCRAT,1,1
1998,MAINE,1,DEMOCRAT,134335,222677
1998,MAINE,2,DEMOCRAT,146202,191876
1998,MARYLAND,1,REPUBLICAN,135771,196221
1998,MARYLAND,2,REPUBLICAN,125162,199446
1998,MARYLAND,3,DEMOCRAT,137501,177168
1998,MARYLAND,4,DEMOCRAT,129139,150657
1998,MARYLAND,5,DEMOCRAT,126792,193968
1998,MARYLAND,6,REPUBLICAN,127802,201530
1998,MARYLAND,7,DEMOCRAT,112699,131442
1998,MARYLAND,8,REPUBLICAN,133145,220642
1998,MASSACHUSETTS,1,DEMOCRAT,121863,169976
1998,MASSACHUSETTS,2,DEMOCRAT,130550,131933
1998,MASSACHUSETTS,3,DEMOCRAT,108613,190878
1998,MASSACHUSETTS,4,DEMOCRAT,148340,150720
1998,MASSACHUSETTS,5,DEMOCRAT,127418,180230
1998,MASSACHUSETTS,6,DEMOCRAT,117132,214706
1998,MASSACHUSETTS,7,DEMOCRAT,137178,194305
1998,MASSACHUSETTS,8,DEMOCRAT,99603,121887
1998,MASSACHUSETTS,9,DEMOCRAT,150667,151555
1998,MASSACHUSETTS,10,DEMOCRAT,164917,235563
1998,MICHIGAN,1,DEMOCRAT,130129,221796
1998,MICHIGAN,2,REPUBLICAN,146854,213622
1998,MICHIGAN,3,REPUBLICAN,146364,200251
1998,MICHIGAN,4,REPUBLICAN,155343,170109
1998,MICHIGAN,5,DEMOCRAT,135254,189971
1998,MICHIGAN,6,REPUBLICAN,113292,161627
1998,MICHIGAN,7,REPUBLICAN,104656,182127
1998,MICHIGAN,8,DEMOCRAT,125169,218040
1998,MICHIGAN,9,DEMOCRAT,105457,188525
1998,MICHIGAN,10,DEMOCRAT,108770,207524
1998,MICHIGAN,11,REPUBLICAN,144264,225804
1998,MICHIGAN,12,DEMOCRAT,105824,189428
1998,MICHIGAN,13,DEMOCRAT,99935,171887
1998,MICHIGAN,14,DEMOCRAT,126321,145305
1998,MICHIGAN,15,DEMOCRAT,108582,124860
1998,MICHIGAN,16,DEMOCRAT,116145,174357
1998,MINNESOTA,1,REPUBLICAN,131233,239903
1998,MINNESOTA,2,DEMOCRATIC-FARMER-LABOR,148933,261127
1998,MINNESOTA,3,REPUBLICAN,203731,283309
1998,MINNESOTA,4,DEMOCRATIC-FARMER-LABOR,128726,239746
1998,MINNESOTA,5,DEMOCRATIC-FARMER-LABOR,145535,217612
1998,MINNESOTA,6,DEMOCRATIC-FARMER-LABOR,148728,297701
1998,MINNESOTA,7,DEMOCRATIC-FARMER-LABOR,169907,236942
1998,MINNESOTA,8,DEMOCRATIC-FARMER-LABOR,173734,263263
1998,MISSISSIPPI,1,REPUBLICAN,66738,99333
1998,MISSISSIPPI,2,DEMOCRAT,80284,112817
1998,MISSISSIPPI,3,REPUBLICAN,84785,100250
1998,MISSISSIPPI,4,DEMOCRAT,73252,137199
1998,MISSISSIPPI,5,DEMOCRAT,78661,101095
1998,MISSOURI,1,DEMOCRAT,90840,125051
1998,MISSOURI,2,REPUBLICAN,142313,203259
1998,MISSOURI,3,DEMOCRAT,98287,176099
1998,MISSOURI,4,DEMOCRAT,133173,187616
1998,MISSOURI,5,DEMOCRAT,101313,153685
1998,MISSOURI,6,DEMOCRAT,136774,192777
1998,MISSOURI,7,REPUBLICAN,129746,178801
1998,MISSOURI,8,REPUBLICAN,104271,166524
1998,MISSOURI,9,REPUBLICAN,117196,188305
1998,MONTANA,0,REPUBLICAN,175748,331551
1998,NEBRASKA,1,REPUBLICAN,136058,185227
1998,NEBRASKA,2,REPUBLICAN,106782,163003
1998,NEBRASKA,3,REPUBLICAN,149896,177729
1998,NEVADA,1,DEMOCRAT,79315,161082
1998,NEVADA,2,REPUBLICAN,201623,248763
1998,NEW HAMPSHIRE,1,REPUBLICAN,104430,156213
1998,NEW HAMPSHIRE,2,REPUBLICAN,85740,161295
1998,NEW JERSEY,1,DEMOCRAT,90279,123342
1998,NEW JERSEY,2,REPUBLICAN,93248,141514
1998,NEW JERSEY,3,REPUBLICAN,97508,157239
1998,NEW JERSEY,4,REPUBLICAN,92991,149577
1998,NEW JERSEY,5,REPUBLICAN,106304,166818
1998,NEW JERSEY,6,DEMOCRAT,78102,137012
1998,NEW JERSEY,7,REPUBLICAN,77751,148042
1998,NEW JERSEY,8,DEMOCRAT,81068,130588
1998,NEW JERSEY,9,DEMOCRAT,91330,141459
1998,NEW JERSEY,10,DEMOCRAT,82244,98494
1998,NEW JERSEY,11,REPUBLICAN,100910,148971
1998,NEW JERSEY,12,DEMOCRAT,92528,184610
1998,NEW JERSEY,13,DEMOCRAT,70308,87823
1998,NEW MEXICO,1,REPUBLICAN,86784,179168
1998,NEW MEXICO,2,REPUBLICAN,85077,146873
1998,NEW MEXICO,3,DEMOCRAT,91248,171649
1998,NEW YORK,1,REPUBLICAN,75643,175332
1998,NEW YORK,2,REPUBLICAN,71760,146722
1998,NEW YORK,3,REPUBLICAN,95709,203992
1998,NEW YORK,4,DEMOCRAT,86692,186604
1998,NEW YORK,5,DEMOCRAT,92189,173247
1998,NEW YORK,6,DEMOCRAT,73235,115030
1998,NEW YORK,7,DEMOCRAT,50924,102885
1998,NEW YORK,8,DEMOCRAT,108408,158177
1998,NEW YORK,9,DEMOCRAT,67274,135099
1998,NEW YORK,10,DEMOCRAT,81368,119747
1998,NEW YORK,11,DEMOCRAT,73674,106892
1998,NEW YORK,12,DEMOCRAT,53269,81722
1998,NEW YORK,13,REPUBLICAN,60550,137487
1998,NEW YORK,14,DEMOCRAT,104351,164799
1998,NEW YORK,15,DEMOCRAT,88271,118109
1998,NEW YORK,16,DEMOCRAT,65957,90267
1998,NEW YORK,17,DEMOCRAT,79257,114683
1998,NEW YORK,18,DEMOCRAT,91623,166046
1998,NEW YORK,19,REPUBLICAN,88341,188022
1998,NEW YORK,20,REPUBLICAN,98546,190925
1998,NEW YORK,21,DEMOCRAT,123638,218753
1998,NEW YORK,22,REPUBLICAN,87786,214475
1998,NEW YORK,23,REPUBLICAN,111242,183097
1998,NEW YORK,24,REPUBLICAN,101689,170023
1998,NEW YORK,25,REPUBLICAN,102219,189887
1998,NEW YORK,26,DEMOCRAT,99249,188835
1998,NEW YORK,27,REPUBLICAN,86106,206152
1998,NEW YORK,28,DEMOCRAT,118856,193136
1998,NEW YORK,29,DEMOCRAT,87805,184070
1998,NEW YORK,30,REPUBLICAN,91350,188034
1998,NEW YORK,31,REPUBLICAN,95638,176573
1998,NORTH CAROLINA,1,DEMOCRAT,85125,136747
1998,NORTH CAROLINA,2,DEMOCRAT,100550,175194
1998,NORTH CAROLINA,3,REPUBLICAN,83529,134912
1998,NORTH CAROLINA,4,DEMOCRAT,129157,224910
1998,NORTH CAROLINA,5,REPUBLICAN,119103,176291
1998,NORTH CAROLINA,6,REPUBLICAN,112740,127194
1998,NORTH CAROLINA,7,DEMOCRAT,124366,136290
1998,NORTH CAROLINA,8,REPUBLICAN,67505,133124
1998,NORTH CAROLINA,9,REPUBLICAN,120570,174082
1998,NORTH CAROLINA,10,REPUBLICAN,118541,138511
1998,NORTH CAROLINA,11,REPUBLICAN,112908,199523
1998,NORTH CAROLINA,12,DEMOCRAT,82305,147088
1998,NORTH DAKOTA,0,DEMOCRAT,119668,212888
1998,OHIO,1,REPUBLICAN,92421,174424
1998,OHIO,2,REPUBLICAN,154344,203637
1998,OHIO,3,DEMOCRAT,114198,164742
1998,OHIO,4,REPUBLICAN,112011,175540
1998,OHIO,5,REPUBLICAN,123979,185905
1998,OHIO,6,DEMOCRAT,102852,180563
1998,OHIO,7,REPUBLICAN,120765,179697
1998,OHIO,8,REPUBLICAN,127979,180891
1998,OHIO,9,DEMOCRAT,130793,161105
1998,OHIO,10,DEMOCRAT,110552,165567
1998,OHIO,11,DEMOCRAT,115226,143295
1998,OHIO,12,REPUBLICAN,124197,184891
1998,OHIO,13,DEMOCRAT,116309,188975
1998,OHIO,14,DEMOCRAT,106046,169073
1998,OHIO,15,REPUBLICAN,113846,173176
1998,OHIO,16,REPUBLICAN,117426,183473
1998,OHIO,17,DEMOCRAT,123718,181421
1998,OHIO,18,REPUBLICAN,113119,187690
1998,OHIO,19,REPUBLICAN,126786,190876
1998,OKLAHOMA,1,REPUBLICAN,91031,147340
1998,OKLAHOMA,2,REPUBLICAN,85581,148264
1998,OKLAHOMA,3,REPUBLICAN,89832,144995
1998,OKLAHOMA,4,REPUBLICAN,83272,135379
1998,OKLAHOMA,5,REPUBLICAN,103217,151399
1998,OKLAHOMA,6,REPUBLICAN,85261,131271
1998,OREGON,1,DEMOCRAT,119993,239496
1998,OREGON,2,REPUBLICAN,132316,215216
1998,OREGON,3,DEMOCRAT,153889,183351
1998,OREGON,4,DEMOCRAT,157524,224637
1998,OREGON,5,DEMOCRAT,124916,227657
1998,PENNSYLVANIA,1,DEMOCRAT,77788,95848
1998,PENNSYLVANIA,2,DEMOCRAT,102763,118764
1998,PENNSYLVANIA,3,DEMOCRAT,66270,111660
1998,PENNSYLVANIA,4,DEMOCRAT,103183,161685
1998,PENNSYLVANIA,5,REPUBLICAN,99502,117323
1998,PENNSYLVANIA,6,DEMOCRAT,85374,139953
1998,PENNSYLVANIA,7,REPUBLICAN,119491,166411
1998,PENNSYLVANIA,8,REPUBLICAN,93697,148200
1998,PENNSYLVANIA,9,REPUBLICAN,125409,126027
1998,PENNSYLVANIA,10,REPUBLICAN,84275,173056
1998,PENNSYLVANIA,11,DEMOCRAT,88933,133065
1998,PENNSYLVANIA,12,DEMOCRAT,100528,146780
1998,PENNSYLVANIA,13,DEMOCRAT,95105,184490
1998,PENNSYLVANIA,14,DEMOCRAT,83355,137736
1998,PENNSYLVANIA,15,REPUBLICAN,81755,148706
1998,PENNSYLVANIA,16,REPUBLICAN,95979,136085
1998,PENNSYLVANIA,17,REPUBLICAN,114931,115107
1998,PENNSYLVANIA,18,DEMOCRAT,98363,145337
1998,PENNSYLVANIA,19,REPUBLICAN,96284,142489
1998,PENNSYLVANIA,20,DEMOCRAT,97885,98075
1998,PENNSYLVANIA,21,REPUBLICAN,94518,149115
1998,RHODE ISLAND,1,DEMOCRAT,92788,138895
1998,RHODE ISLAND,2,DEMOCRAT,110917,154053
1998,SOUTH CAROLINA,1,REPUBLICAN,118414,130071
1998,SOUTH CAROLINA,2,REPUBLICAN,119538,206718
1998,SOUTH CAROLINA,3,REPUBLICAN,129047,129449
1998,SOUTH CAROLINA,4,REPUBLICAN,105264,182550
1998,SOUTH CAROLINA,5,DEMOCRAT,95696,164931
1998,SOUTH CAROLINA,6,DEMOCRAT,116507,160576
1998,SOUTH DAKOTA,0,REPUBLICAN,194157,258590
1998,TENNESSEE,1,REPUBLICAN,68904,99689
1998,TENNESSEE,2,REPUBLICAN,90860,102502
1998,TENNESSEE,3,REPUBLICAN,75100,113786
1998,TENNESSEE,4,REPUBLICAN,62829,105479
1998,TENNESSEE,5,DEMOCRAT,74611,90102
1998,TENNESSEE,6,DEMOCRAT,75055,137436
1998,TENNESSEE,7,REPUBLICAN,91503,91980
1998,TENNESSEE,8,DEMOCRAT,76803,76825
1998,TENNESSEE,9,DEMOCRAT,75428,95782
1998,TEXAS,1,DEMOCRAT,80788,135979
1998,TEXAS,2,DEMOCRAT,81556,139589
1998,TEXAS,3,REPUBLICAN,106690,116978
1998,TEXAS,4,DEMOCRAT,82989,144080
1998,TEXAS,5,REPUBLICAN,61714,110667
1998,TEXAS,6,REPUBLICAN,112957,154886
1998,TEXAS,7,REPUBLICAN,111010,118946
1998,TEXAS,8,REPUBLICAN,123372,132948
1998,TEXAS,9,DEMOCRAT,86055,135162
1998,TEXAS,10,DEMOCRAT,116127,136282
1998,TEXAS,11,DEMOCRAT,71142,86303
1998,TEXAS,12,REPUBLICAN,66740,107741
1998,TEXAS,13,REPUBLICAN,81141,119466
1998,TEXAS,14,REPUBLICAN,84459,152863
1998,TEXAS,15,DEMOCRAT,47957,82178
1998,TEXAS,16,DEMOCRAT,67486,76767
1998,TEXAS,17,DEMOCRAT,75367,140685
1998,TEXAS,18,DEMOCRAT,82091,91267
1998,TEXAS,19,REPUBLICAN,108266,129428
1998,TEXAS,20,DEMOCRAT,50356,79713
1998,TEXAS,21,REPUBLICAN,165047,180608
1998,TEXAS,22,REPUBLICAN,87840,134720
1998,TEXAS,23,REPUBLICAN,73177,114720
1998,TEXAS,24,DEMOCRAT,56321,97992
1998,TEXAS,25,DEMOCRAT,58591,101269
1998,TEXAS,26,REPUBLICAN,120332,136514
1998,TEXAS,27,DEMOCRAT,61638,97398
1998,TEXAS,28,DEMOCRAT,71849,79353
1998,TEXAS,29,DEMOCRAT,44179,47631
1998,TEXAS,30,DEMOCRAT,57603,79752
1998,UTAH,1,REPUBLICAN,109708,162085
1998,UTAH,2,REPUBLICAN,93718,177641
1998,UTAH,3,REPUBLICAN,100830,131123
1998,VERMONT,0,INDEPENDENT,136403,215133
1998,VIRGINIA,1,REPUBLICAN,76474,100057
1998,VIRGINIA,2,DEMOCRAT,67975,72091
1998,VIRGINIA,3,DEMOCRAT,48129,63354
1998,VIRGINIA,4,DEMOCRAT,64563,66579
1998,VIRGINIA,5,DEMOCRAT,73097,73882
1998,VIRGINIA,6,REPUBLICAN,89177,128730
1998,VIRGINIA,7,REPUBLICAN,77044,97889
1998,VIRGINIA,8,DEMOCRAT,97545,146287
1998,VIRGINIA,9,DEMOCRAT,87163,143126
1998,VIRGINIA,10,REPUBLICAN,103648,144755
1998,VIRGINIA,11,REPUBLICAN,91603,112111
1998,WASHINGTON,1,DEMOCRAT,112726,226473
1998,WASHINGTON,2,REPUBLICAN,124125,224901
1998,WASHINGTON,3,DEMOCRAT,120364,220219
1998,WASHINGTON,4,REPUBLICAN,121684,176090
1998,WASHINGTON,5,REPUBLICAN,110040,193258
1998,WASHINGTON,6,DEMOCRAT,143308,209599
1998,WASHINGTON,7,DEMOCRAT,183076,207542
1998,WASHINGTON,8,REPUBLICAN,135539,226910
1998,WASHINGTON,9,DEMOCRAT,111948,173056
1998,WEST VIRGINIA,1,DEMOCRAT,105101,124114
1998,WEST VIRGINIA,2,DEMOCRAT,99357,136153
1998,WEST VIRGINIA,3,DEMOCRAT,78814,91010
1998,WISCONSIN,1,REPUBLICAN,108475,189946
1998,WISCONSIN,2,DEMOCRAT,116377,221693
1998,WISCONSIN,3,DEMOCRAT,128256,179448
1998,WISCONSIN,4,DEMOCRAT,105841,182701
1998,WISCONSIN,5,DEMOCRAT,121129,154861
1998,WISCONSIN,6,REPUBLICAN,144144,155669
1998,WISCONSIN,7,DEMOCRAT,115613,190865
1998,WISCONSIN,8,REPUBLICAN,112418,205974
1998,WISCONSIN,9,REPUBLICAN,175533,192318
1998,WYOMING,0,REPUBLICAN,100687,174219
2000,ALABAMA,1,REPUBLICAN,151188,165669
2000,ALABAMA,2,REPUBLICAN,151830,222636
2000,ALABAMA,3,REPUBLICAN,147317,169519
2000,ALABAMA,4,REPUBLICAN,140009,231106
2000,ALABAMA,5,DEMOCRAT,186059,209514
2000,ALABAMA,6,REPUBLICAN,212751,241917
2000,ALABAMA,7,DEMOCRAT,148243,198633
2000,ALASKA,0,REPUBLICAN,190862,274393
2000,ARIZONA,1,REPUBLICAN,123289,229971
2000,ARIZONA,2,DEMOCRAT,84034,122605
2000,ARIZONA,3,REPUBLICAN,198367,301970
2000,ARIZONA,4,REPUBLICAN,140396,219497
2000,ARIZONA,5,REPUBLICAN,172986,287609
2000,ARIZONA,6,REPUBLICAN,186687,304004
2000,ARKANSAS,1,DEMOCRAT,120266,199956
2000,ARKANSAS,2,DEMOCRAT,126957,220649
2000,ARKANSAS,3,REPUBLICAN,1,1
2000,ARKANSAS,4,DEMOCRAT,108143,212160
2000,CALIFORNIA,1,DEMOCRAT,155638,239335
2000,CALIFORNIA,2,REPUBLICAN,168172,255856
2000,CALIFORNIA,3,REPUBLICAN,129254,230182
2000,CALIFORNIA,4,REPUBLICAN,197503,311423
2000,CALIFORNIA,5,DEMOCRAT,147025,214059
2000,CALIFORNIA,6,DEMOCRAT,182116,283118
2000,CALIFORNIA,7,DEMOCRAT,159692,208789
2000,CALIFORNIA,8,DEMOCRAT,181847,215428
2000,CALIFORNIA,9,DEMOCRAT,182352,214650
2000,CALIFORNIA,10,DEMOCRAT,160429,304819
2000,CALIFORNIA,11,REPUBLICAN,120635,208607
2000,CALIFORNIA,12,DEMOCRAT,158404,212556
2000,CALIFORNIA,13,DEMOCRAT,129012,183146
2000,CALIFORNIA,14,DEMOCRAT,161720,230262
2000,CALIFORNIA,15,DEMOCRAT,128545,236822
2000,CALIFORNIA,16,DEMOCRAT,115118,159746
2000,CALIFORNIA,17,DEMOCRAT,143219,208760
2000,CALIFORNIA,18,DEMOCRAT,121003,180328
2000,CALIFORNIA,19,REPUBLICAN,144517,222615
2000,CALIFORNIA,20,DEMOCRAT,66235,126534
2000,CALIFORNIA,21,REPUBLICAN,142539,199100
2000,CALIFORNIA,22,DEMOCRAT,135538,255070
2000,CALIFORNIA,23,REPUBLICAN,119479,221034
2000,CALIFORNIA,24,DEMOCRAT,155398,235444
2000,CALIFORNIA,25,REPUBLICAN,138628,222778
2000,CALIFORNIA,26,DEMOCRAT,96500,114781
2000,CALIFORNIA,27,DEMOCRAT,113708,215774
2000,CALIFORNIA,28,REPUBLICAN,116557,205199
2000,CALIFORNIA,29,DEMOCRAT,180295,238201
2000,CALIFORNIA,30,DEMOCRAT,83223,99920
2000,CALIFORNIA,31,DEMOCRAT,89600,112914
2000,CALIFORNIA,32,DEMOCRAT,137447,164527
2000,CALIFORNIA,33,DEMOCRAT,60510,71571
2000,CALIFORNIA,34,DEMOCRAT,105980,148687
2000,CALIFORNIA,35,DEMOCRAT,100569,116215
2000,CALIFORNIA,36,DEMOCRAT,115651,238736
2000,CALIFORNIA,37,DEMOCRAT,93269,113275
2000,CALIFORNIA,38,REPUBLICAN,87266,180122
2000,CALIFORNIA,39,REPUBLICAN,129294,205564
2000,CALIFORNIA,40,REPUBLICAN,151069,189022
2000,CALIFORNIA,41,REPUBLICAN,104695,177616
2000,CALIFORNIA,42,DEMOCRAT,90585,151577
2000,CALIFORNIA,43,REPUBLICAN,140201,190332
2000,CALIFORNIA,44,REPUBLICAN,123738,209187
2000,CALIFORNIA,45,REPUBLICAN,136275,219385
2000,CALIFORNIA,46,DEMOCRAT,70381,116908
2000,CALIFORNIA,47,REPUBLICAN,181365,276401
2000,CALIFORNIA,48,REPUBLICAN,160627,261478
2000,CALIFORNIA,49,DEMOCRAT,113400,228489
2000,CALIFORNIA,50,DEMOCRAT,95191,139472
2000,CALIFORNIA,51,REPUBLICAN,172291,267799
2000,CALIFORNIA,52,REPUBLICAN,131345,202994
2000,COLORADO,1,DEMOCRAT,141831,206434
2000,COLORADO,2,DEMOCRAT,155725,283116
2000,COLORADO,3,REPUBLICAN,199204,302540
2000,COLORADO,4,REPUBLICAN,209078,263006
2000,COLORADO,5,REPUBLICAN,253330,306309
2000,COLORADO,6,REPUBLICAN,141410,262477
2000,CONNECTICUT,1,DEMOCRAT,151932,211263
2000,CONNECTICUT,2,DEMOCRAT,111520,225900
2000,CONNECTICUT,3,DEMOCRAT,156910,218205
2000,CONNECTICUT,4,REPUBLICAN,119155,206758
2000,CONNECTICUT,5,DEMOCRAT,118932,221821
2000,CONNECTICUT,6,REPUBLICAN,143698,229543
2000,DELAWARE,0,REPUBLICAN,211797,313126
2000,FLORIDA,1,REPUBLICAN,226473,227539
2000,FLORIDA,2,DEMOCRAT,185579,257403
2000,FLORIDA,3,DEMOCRAT,102143,177372
2000,FLORIDA,4,REPUBLICAN,203090,303286
2000,FLORIDA,5,DEMOCRAT,180338,280598
2000,FLORIDA,6,REPUBLICAN,178789,178820
2000,FLORIDA,7,REPUBLICAN,171018,270560
2000,FLORIDA,8,REPUBLICAN,125253,246593
2000,FLORIDA,9,REPUBLICAN,210318,256794
2000,FLORIDA,10,REPUBLICAN,146799,194003
2000,FLORIDA,11,DEMOCRAT,149465,176683
2000,FLORIDA,12,REPUBLICAN,125224,219625
2000,FLORIDA,13,REPUBLICAN,175918,275587
2000,FLORIDA,14,REPUBLICAN,242614,284615
2000,FLORIDA,15,REPUBLICAN,176189,299445
2000,FLORIDA,16,REPUBLICAN,176153,292500
2000,FLORIDA,17,DEMOCRAT,100715,100718
2000,FLORIDA,18,REPUBLICAN,112968,112991
2000,FLORIDA,19,DEMOCRAT,171080,238869
2000,FLORIDA,20,DEMOCRAT,156765,156952
2000,FLORIDA,21,REPUBLICAN,132317,132342
2000,FLORIDA,22,REPUBLICAN,105855,211112
2000,FLORIDA,23,DEMOCRAT,89179,116813
2000,GEORGIA,1,REPUBLICAN,131684,190460
2000,GEORGIA,2,DEMOCRAT,96430,180300
2000,GEORGIA,3,REPUBLICAN,150200,236706
2000,GEORGIA,4,DEMOCRAT,139579,229856
2000,GEORGIA,5,DEMOCRAT,137333,177942
2000,GEORGIA,6,REPUBLICAN,256595,343261
2000,GEORGIA,7,REPUBLICAN,126312,228584
2000,GEORGIA,8,REPUBLICAN,113380,192431
2000,GEORGIA,9,REPUBLICAN,183171,243531
2000,GEORGIA,10,REPUBLICAN,122590,193899
2000,GEORGIA,11,REPUBLICAN,199652,199652
2000,HAWAII,1,DEMOCRAT,108517,157194
2000,HAWAII,2,DEMOCRAT,112856,183230
2000,IDAHO,1,REPUBLICAN,173743,268116
2000,IDAHO,2,REPUBLICAN,158912,224719
2000,ILLINOIS,1,DEMOCRAT,172271,196186
2000,ILLINOIS,2,DEMOCRAT,175995,195901
2000,ILLINOIS,3,DEMOCRAT,145498,192503
2000,ILLINOIS,4,DEMOCRAT,89487,100963
2000,ILLINOIS,5,DEMOCRAT,142161,162889
2000,ILLINOIS,6,REPUBLICAN,133327,226207
2000,ILLINOIS,7,DEMOCRAT,164155,191027
2000,ILLINOIS,8,REPUBLICAN,141918,232695
2000,ILLINOIS,9,DEMOCRAT,147002,192346
2000,ILLINOIS,10,REPUBLICAN,121582,237506
2000,ILLINOIS,11,REPUBLICAN,132384,234869
2000,ILLINOIS,12,DEMOCRAT,183208,183257
2000,ILLINOIS,13,REPUBLICAN,193250,292018
2000,ILLINOIS,14,REPUBLICAN,188597,254909
2000,ILLINOIS,15,REPUBLICAN,125943,236622
2000,ILLINOIS,16,REPUBLICAN,178174,267005
2000,ILLINOIS,17,DEMOCRAT,132494,241347
2000,ILLINOIS,18,REPUBLICAN,173706,259023
2000,ILLINOIS,19,DEMOCRAT,155101,240238
2000,ILLINOIS,20,REPUBLICAN,161393,255775
2000,INDIANA,1,DEMOCRAT,148683,207790
2000,INDIANA,2,REPUBLICAN,106023,208407
2000,INDIANA,3,DEMOCRAT,107438,208315
2000,INDIANA,4,REPUBLICAN,131051,210430
2000,INDIANA,5,REPUBLICAN,132051,216985
2000,INDIANA,6,REPUBLICAN,199207,283175
2000,INDIANA,7,REPUBLICAN,135869,209665
2000,INDIANA,8,REPUBLICAN,116879,221992
2000,INDIANA,9,DEMOCRAT,126420,233283
2000,INDIANA,10,DEMOCRAT,91689,156702
2000,IOWA,1,REPUBLICAN,164972,266990
2000,IOWA,2,REPUBLICAN,139906,252567
2000,IOWA,3,DEMOCRAT,156327,248926
2000,IOWA,4,REPUBLICAN,169267,275645
2000,IOWA,5,REPUBLICAN,159367,231806
2000,KANSAS,1,REPUBLICAN,214328,239909
2000,KANSAS,2,REPUBLICAN,164951,244759
2000,KANSAS,3,DEMOCRAT,154505,308710
2000,KANSAS,4,REPUBLICAN,131871,242583
2000,KENTUCKY,1,REPUBLICAN,132115,227921
2000,KENTUCKY,2,REPUBLICAN,160800,237462
2000,KENTUCKY,3,REPUBLICAN,142106,268785
2000,KENTUCKY,4,DEMOCRAT,125872,231963
2000,KENTUCKY,5,REPUBLICAN,145980,198475
2000,KENTUCKY,6,REPUBLICAN,142971,270803
2000,LOUISIANA,1,REPUBLICAN,191379,237810
2000,LOUISIANA,2,DEMOCRAT,1,1
2000,LOUISIANA,3,REPUBLICAN,143446,183960
2000,LOUISIANA,4,REPUBLICAN,122678,173967
2000,LOUISIANA,5,REPUBLICAN,123975,179473
2000,LOUISIANA,6,REPUBLICAN,165637,243478
2000,LOUISIANA,7,DEMOCRAT,152796,183483
2000,MAINE,1,DEMOCRAT,202823,339094
2000,MAINE,2,DEMOCRAT,219783,299305
2000,MARYLAND,1,REPUBLICAN,165293,256682
2000,MARYLAND,2,REPUBLICAN,178556,260432
2000,MARYLAND,3,DEMOCRAT,169347,223818
2000,MARYLAND,4,DEMOCRAT,172624,197969
2000,MARYLAND,5,DEMOCRAT,166231,255375
2000,MARYLAND,6,REPUBLICAN,168624,278045
2000,MARYLAND,7,DEMOCRAT,134066,153974
2000,MARYLAND,8,REPUBLICAN,156241,300469
2000,MASSACHUSETTS,1,DEMOCRAT,169375,259300
2000,MASSACHUSETTS,2,DEMOCRAT,196670,253867
2000,MASSACHUSETTS,3,DEMOCRAT,213065,278570
2000,MASSACHUSETTS,4,DEMOCRAT,200638,283381
2000,MASSACHUSETTS,5,DEMOCRAT,199601,268461
2000,MASSACHUSETTS,6,DEMOCRAT,205324,303845
2000,MASSACHUSETTS,7,DEMOCRAT,211543,279965
2000,MASSACHUSETTS,8,DEMOCRAT,144031,202723
2000,MASSACHUSETTS,9,DEMOCRAT,193020,271069
2000,MASSACHUSETTS,10,DEMOCRAT,234675,332791
2000,MICHIGAN,1,DEMOCRAT,169649,290569
2000,MICHIGAN,2,REPUBLICAN,186762,289925
2000,MICHIGAN,3,REPUBLICAN,179539,276263
2000,MICHIGAN,4,REPUBLICAN,182128,267819
2000,MICHIGAN,5,DEMOCRAT,184048,247737
2000,MICHIGAN,6,REPUBLICAN,159373,234640
2000,MICHIGAN,7,REPUBLICAN,147369,241010
2000,MICHIGAN,8,REPUBLICAN,145179,297533
2000,MICHIGAN,9,DEMOCRAT,158184,258928
2000,MICHIGAN,10,DEMOCRAT,181818,282269
